Date,AdjClose,Close,High,Low,Open,Volume
2021-10-22,764.190185546875,800.969970703125,808.7999877929688,796.27001953125,798.1900024414062,1294600
2021-10-25,752.2356567382812,788.4400024414062,803.1900024414062,787.010009765625,799.6900024414062,786000
2021-10-26,754.8976440429688,791.22998046875,797.989990234375,784.1900024414062,796.4000244140625,741400
2021-10-27,764.2189331054688,801.0,818.9500122070312,797.2000122070312,798.0599975585938,949800
2021-10-28,775.84912109375,813.1900024414062,821.9199829101562,810.719970703125,814.1199951171875,687500
2021-10-29,775.5535278320312,812.8800048828125,814.4600219726562,804.75,807.22998046875,583800
2021-11-01,770.372802734375,807.4500122070312,808.0,796.47998046875,806.9099731445312,573600
2021-11-02,776.7376708984375,812.02001953125,817.6900024414062,811.2899780273438,812.3200073242188,503800
2021-11-03,793.9556274414062,830.02001953125,831.5800170898438,810.47998046875,818.4000244140625,566900
2021-11-04,813.5361938476562,850.489990234375,853.1500244140625,829.5999755859375,831.6400146484375,1058200
2021-11-05,810.1978149414062,847.0,854.6400146484375,841.6400146484375,852.22998046875,735300
2021-11-08,813.00048828125,849.9299926757812,856.9500122070312,848.0,855.510009765625,728100
2021-11-09,813.1151733398438,850.0499877929688,855.4600219726562,842.0,852.010009765625,676500
2021-11-10,782.3143310546875,817.8499755859375,835.4400024414062,815.1099853515625,829.6099853515625,737700
2021-11-11,797.1790771484375,833.3900146484375,839.0399780273438,829.2000122070312,833.27001953125,416000
2021-11-12,814.626708984375,851.6300048828125,855.0,835.0999755859375,840.0,531200
2021-11-15,819.4955444335938,856.719970703125,861.5999755859375,852.989990234375,855.0,638000
2021-11-16,823.158935546875,860.5499877929688,862.6099853515625,847.239990234375,851.52001953125,690900
2021-11-17,822.116455078125,859.4600219726562,868.0,857.5999755859375,859.2000122070312,549400
2021-11-18,840.9219970703125,879.1199951171875,881.1199951171875,870.5599975585938,877.4199829101562,865800
2021-11-19,819.926025390625,857.1699829101562,867.5499877929688,854.469970703125,866.8499755859375,778200
2021-11-22,789.8711547851562,825.75,859.6599731445312,824.719970703125,855.0,880800
2021-11-23,772.3948974609375,807.47998046875,819.3599853515625,793.1199951171875,811.6599731445312,1193000
2021-11-24,767.5261840820312,802.3900146484375,803.47998046875,777.4400024414062,782.0,1246700
2021-11-26,748.0411376953125,782.02001953125,795.9199829101562,776.010009765625,786.9600219726562,786300
2021-11-29,779.5977172851562,815.010009765625,815.72998046875,789.989990234375,795.010009765625,1410700
2021-11-30,757.1188354492188,791.510009765625,821.3499755859375,787.1500244140625,807.0700073242188,1144500
2021-12-01,769.0660400390625,804.0,832.6799926757812,802.4400024414062,812.5599975585938,1201200
2021-12-02,755.0814819335938,789.3800048828125,796.4500122070312,778.3200073242188,784.4400024414062,957100
2021-12-03,737.9974365234375,771.52001953125,790.739990234375,759.8400268554688,785.969970703125,1115600
2021-12-06,723.5248413085938,756.3900146484375,761.4000244140625,741.4000244140625,758.8800048828125,1222900
2021-12-07,770.9889526367188,806.010009765625,809.4000244140625,783.719970703125,788.0,983200
2021-12-08,768.989501953125,803.9199829101562,805.0,796.1900024414062,803.2100219726562,551500
2021-12-09,739.0400390625,772.6099853515625,790.010009765625,772.3599853515625,786.1599731445312,709100
2021-12-10,747.8689575195312,781.8400268554688,783.6500244140625,772.47998046875,777.280029296875,602700
2021-12-13,731.253662109375,764.469970703125,781.8400268554688,764.3400268554688,780.5700073242188,615100
2021-12-14,721.6116943359375,754.3900146484375,760.3099975585938,743.25,754.4199829101562,842400
2021-12-15,757.7979736328125,792.219970703125,792.5999755859375,760.6599731445312,764.5700073242188,910700
2021-12-16,722.1952514648438,755.0,799.8400268554688,753.6199951171875,799.0,1006900
2021-12-17,717.2880859375,749.8699951171875,758.0,743.9600219726562,751.1599731445312,1656700
2021-12-20,720.1672973632812,752.8800048828125,756.719970703125,744.4500122070312,747.5999755859375,647100
2021-12-21,749.0169067382812,783.0399780273438,784.4500122070312,765.02001953125,775.72998046875,838100
2021-12-22,757.7022094726562,792.1199951171875,792.1199951171875,775.0,777.7999877929688,534800
2021-12-23,766.5885620117188,801.4099731445312,805.719970703125,794.0800170898438,794.6400146484375,496600
2021-12-27,776.17333984375,811.4299926757812,813.5900268554688,794.3599853515625,794.4000244140625,527500
2021-12-28,769.8026123046875,804.77001953125,817.2999877929688,803.0900268554688,817.2999877929688,548500
2021-12-29,767.1339111328125,801.97998046875,805.239990234375,794.4000244140625,798.1099853515625,404900
2021-12-30,765.450439453125,800.219970703125,808.2899780273438,799.9199829101562,803.6900024414062,411900
2021-12-31,761.5477905273438,796.1400146484375,805.280029296875,795.8800048828125,801.510009765625,236400
2022-01-03,762.8389892578125,797.489990234375,799.3599853515625,784.9600219726562,795.739990234375,720600
2022-01-04,745.334228515625,779.1900024414062,793.6300048828125,763.2899780273438,793.6300048828125,874100
2022-01-05,713.2705688476562,745.6699829101562,766.5399780273438,745.0399780273438,765.9099731445312,1193200
2022-01-06,729.9623413085938,763.1199951171875,763.760009765625,729.8099975585938,739.530029296875,2041200
2022-01-07,723.247314453125,756.0999755859375,763.3599853515625,743.5999755859375,758.3900146484375,1363300
2022-01-10,695.5743408203125,727.1699829101562,727.6599731445312,702.2999877929688,716.52001953125,1973400
2022-01-11,697.47802734375,729.1599731445312,731.4400024414062,700.7100219726562,706.989990234375,2120700
2022-01-12,709.9227905273438,742.1699829101562,749.4500122070312,735.0,739.3099975585938,959700
2022-01-13,698.3579711914062,730.0800170898438,777.9199829101562,728.6400146484375,772.4099731445312,1628700
2022-01-14,712.1801147460938,744.530029296875,746.5999755859375,728.1699829101562,735.5999755859375,1313600
2022-01-18,684.1531982421875,715.22998046875,741.0700073242188,714.239990234375,741.030029296875,1178500
2022-01-19,668.4561767578125,698.8200073242188,738.8800048828125,698.7100219726562,736.9400024414062,1593200
2022-01-20,675.7642211914062,706.4600219726562,729.97998046875,706.2100219726562,724.8900146484375,1536500
2022-01-21,664.5440063476562,694.72998046875,721.2000122070312,694.7100219726562,707.2899780273438,1689600
2022-01-24,657.551513671875,687.4199829101562,688.6400146484375,648.6300048828125,666.0499877929688,2833100
2022-01-25,620.3897094726562,648.5700073242188,668.1599731445312,643.8200073242188,652.6400146484375,2095300
2022-01-26,624.8758544921875,653.260009765625,679.3800048828125,644.6599731445312,661.6300048828125,1376700
2022-01-27,607.0838012695312,634.6599731445312,665.0,631.4000244140625,664.7999877929688,1465300
2022-01-28,616.9459838867188,644.969970703125,644.97998046875,620.6699829101562,633.5999755859375,1339700
2022-01-31,647.7756958007812,677.2000122070312,677.5499877929688,648.030029296875,650.7000122070312,1357400
2022-02-01,651.8695678710938,681.47998046875,683.7100219726562,666.27001953125,682.5499877929688,945000
2022-02-02,656.9107666015625,686.75,691.239990234375,674.0900268554688,687.9500122070312,713600
2022-02-03,617.8643798828125,645.9299926757812,664.6699829101562,644.469970703125,659.0900268554688,1212000
2022-02-04,624.4452514648438,652.8099975585938,661.2100219726562,643.2999877929688,648.0499877929688,863100
2022-02-07,621.7861938476562,650.030029296875,661.4099731445312,648.5499877929688,654.1500244140625,520300
2022-02-08,625.0765991210938,653.469970703125,655.3599853515625,635.5999755859375,636.8499755859375,745300
2022-02-09,650.807861328125,680.3699951171875,682.22998046875,663.8800048828125,670.7899780273438,842000
2022-02-10,628.3385009765625,656.8800048828125,677.6199951171875,653.0,654.5900268554688,961200
2022-02-11,600.94287109375,628.239990234375,660.3200073242188,625.25,657.5399780273438,1116300
2022-02-14,600.627197265625,627.9099731445312,634.9500122070312,620.0,626.1500244140625,890200
2022-02-15,627.888916015625,656.4099731445312,658.3499755859375,642.3099975585938,647.47998046875,821400
2022-02-16,635.0152587890625,663.8599853515625,666.0,644.6699829101562,651.0,610000
2022-02-17,622.168701171875,650.4299926757812,662.219970703125,650.0,659.3099975585938,1020600
2022-02-18,619.6817626953125,647.8300170898438,657.77001953125,640.989990234375,652.1199951171875,899400
2022-02-22,612.4502563476562,640.27001953125,653.0,629.8599853515625,638.5,934000
2022-02-23,604.2814331054688,631.72998046875,654.4500122070312,631.010009765625,651.0800170898438,997000
2022-02-24,628.3002319335938,656.8400268554688,658.8599853515625,599.6799926757812,600.2899780273438,2047800
2022-02-25,638.1334838867188,667.1199951171875,667.1400146484375,650.0,656.9099731445312,1295400
2022-02-28,637.5499877929688,666.510009765625,672.5700073242188,647.6500244140625,647.6500244140625,1979000
2022-03-01,606.6535034179688,634.2100219726562,665.0999755859375,627.5800170898438,660.2100219726562,1097300
2022-03-02,626.8941040039062,655.3699951171875,658.4199829101562,638.0999755859375,642.5900268554688,1035700
2022-03-03,603.3820190429688,630.7899780273438,653.7000122070312,627.1900024414062,652.02001953125,1020200
2022-03-04,568.496826171875,594.3200073242188,609.4199829101562,581.6300048828125,603.7000122070312,2025300
2022-03-07,549.3849487304688,574.3400268554688,620.6099853515625,573.75,617.3900146484375,1607200
2022-03-08,548.1414794921875,573.0399780273438,593.47998046875,558.77001953125,574.0800170898438,1441800
2022-03-09,594.3427734375,621.3400268554688,627.0,595.0,609.1500244140625,1593200
2022-03-10,573.996826171875,600.0700073242188,608.5499877929688,596.1799926757812,599.5399780273438,735500
2022-03-11,560.3948364257812,585.8499755859375,615.0,584.8800048828125,614.0,819000
2022-03-14,552.4553833007812,577.5499877929688,601.5,577.3099975585938,599.5499877929688,1621700
2022-03-15,570.7733154296875,596.7000122070312,598.1900024414062,583.8599853515625,591.9199829101562,1542500
2022-03-16,622.3600463867188,650.6300048828125,651.0,617.1500244140625,621.4400024414062,1815200
2022-03-17,625.6791381835938,654.0999755859375,656.4000244140625,639.469970703125,643.1300048828125,854900
2022-03-18,650.320068359375,679.8599853515625,683.4000244140625,647.4000244140625,649.239990234375,1689800
2022-03-21,653.2374267578125,682.9099731445312,683.3900146484375,669.0,678.219970703125,1293000
2022-03-22,658.814208984375,688.739990234375,698.0999755859375,685.2999877929688,688.0,1111100
2022-03-23,636.4500732421875,665.3599853515625,679.3699951171875,663.6099853515625,668.7999877929688,999100
2022-03-24,660.5360107421875,690.5399780273438,690.5499877929688,663.2000122070312,666.2000122070312,1176700
2022-03-25,657.494140625,687.3599853515625,690.75,672.2999877929688,690.4600219726562,768600
2022-03-28,664.6395263671875,694.8300170898438,695.0,676.0,680.1099853515625,687100
2022-03-29,678.327880859375,709.1400146484375,714.6199951171875,697.6699829101562,710.0,1076200
2022-03-30,654.815673828125,684.5599975585938,702.75,680.1199951171875,700.0,1031900
2022-03-31,638.9083251953125,667.9299926757812,689.0999755859375,667.5,684.489990234375,780700
2022-04-01,638.7169799804688,667.72998046875,677.1900024414062,661.8300170898438,675.2899780273438,739400
2022-04-04,651.2479248046875,680.8300170898438,681.5399780273438,669.989990234375,672.489990234375,731200
2022-04-05,618.3712158203125,646.4600219726562,675.1500244140625,645.7899780273438,674.02001953125,1251500
2022-04-06,601.2011108398438,628.510009765625,639.3099975585938,617.4000244140625,626.0900268554688,1110700
2022-04-07,598.1306762695312,625.2999877929688,632.0999755859375,612.780029296875,624.530029296875,713500
2022-04-08,584.385009765625,610.9299926757812,622.4099731445312,610.0,621.4199829101562,840800
2022-04-11,571.7682495117188,597.739990234375,610.6300048828125,597.1300048828125,607.0399780273438,859600
2022-04-12,568.1907348632812,594.0,622.5,592.0,613.0700073242188,1067900
2022-04-13,586.135498046875,612.760009765625,617.2100219726562,596.4199829101562,601.4099731445312,934200
2022-04-14,571.892578125,597.8699951171875,616.510009765625,596.0,614.52001953125,814200
2022-04-18,579.267333984375,605.5800170898438,613.8599853515625,595.77001953125,597.0499877929688,576800
2022-04-19,590.3347778320312,617.1500244140625,619.1199951171875,596.0,597.530029296875,1230800
2022-04-20,606.366455078125,633.9099731445312,652.5499877929688,628.989990234375,650.760009765625,1857900
2022-04-21,593.0419311523438,619.97998046875,648.8099975585938,617.739990234375,645.0599975585938,940700
2022-04-22,581.2092895507812,607.6099853515625,620.8699951171875,607.469970703125,615.0800170898438,1093400
2022-04-25,573.7578125,599.8200073242188,600.3900146484375,583.6699829101562,592.72998046875,2074700
2022-04-26,536.0792236328125,560.4299926757812,587.47998046875,559.9000244140625,585.1500244140625,1803100
2022-04-27,532.6835327148438,556.8800048828125,567.3800048828125,544.0,552.0900268554688,1904400
2022-04-28,564.8809204101562,590.5399780273438,595.4600219726562,564.5999755859375,574.9500122070312,1513500
2022-04-29,539.2741088867188,563.77001953125,588.9000244140625,562.4600219726562,576.4500122070312,1225300
2022-05-02,546.2760620117188,571.0900268554688,571.52001953125,553.5399780273438,558.739990234375,1146700
2022-05-03,549.635498046875,570.6799926757812,575.4400024414062,563.02001953125,566.6300048828125,825300
2022-05-04,570.78564453125,592.6400146484375,594.25,564.6599731445312,579.0800170898438,1112800
2022-05-05,543.365478515625,564.1699829101562,584.5700073242188,558.0900268554688,582.3200073242188,1231800
2022-05-06,530.68115234375,551.0,561.6799926757812,545.0499877929688,555.1500244140625,1214600
2022-05-09,493.7550048828125,512.6599731445312,535.7999877929688,510.3599853515625,530.2100219726562,1714700
2022-05-10,504.070068359375,523.3699951171875,530.4099731445312,512.3300170898438,529.2000122070312,1232900
2022-05-11,502.0763854980469,521.2999877929688,544.1799926757812,520.469970703125,531.280029296875,1302800
2022-05-12,503.09722900390625,522.3599853515625,529.0499877929688,509.54998779296875,514.7000122070312,1134800
2022-05-13,528.0999755859375,548.3200073242188,551.2899780273438,538.2100219726562,540.5599975585938,946800
2022-05-16,515.22314453125,534.9500122070312,540.97998046875,528.0,533.25,757800
2022-05-17,540.9192504882812,561.6300048828125,563.3800048828125,548.8499755859375,556.9500122070312,895800
2022-05-18,508.8181457519531,528.2999877929688,552.8300170898438,526.8699951171875,547.1799926757812,1037900
2022-05-19,506.6031799316406,526.0,537.0499877929688,522.3200073242188,523.77001953125,905500
2022-05-20,513.19091796875,532.8400268554688,542.3900146484375,514.1699829101562,541.4400024414062,1205700
2022-05-23,534.1580200195312,554.6099853515625,557.8200073242188,545.719970703125,549.239990234375,977000
2022-05-24,526.27978515625,546.4299926757812,557.5499877929688,542.6300048828125,555.5700073242188,1085500
2022-05-25,527.8687744140625,548.0800170898438,551.8599853515625,538.030029296875,541.6900024414062,832600
2022-05-26,539.4168701171875,560.0700073242188,562.47998046875,541.3499755859375,542.4000244140625,933800
2022-05-27,561.8671264648438,583.3800048828125,583.8599853515625,572.0999755859375,572.6300048828125,843900
2022-05-31,555.0385131835938,576.2899780273438,584.8099975585938,572.8499755859375,584.5900268554688,822300
2022-06-01,542.8743286132812,563.6599731445312,579.75,557.0,577.4400024414062,542100
2022-06-02,559.1317138671875,580.5399780273438,581.3200073242188,562.8200073242188,564.4199829101562,669200
2022-06-03,542.8648071289062,563.6500244140625,569.8499755859375,560.8900146484375,567.1599731445312,531000
2022-06-06,550.6082763671875,571.6900024414062,583.4600219726562,569.4299926757812,579.6099853515625,483300
2022-06-07,555.7320556640625,577.010009765625,578.02001953125,563.1400146484375,564.719970703125,479000
2022-06-08,546.5150146484375,567.4400024414062,577.9500122070312,562.52001953125,573.5999755859375,605700
2022-06-09,522.4080200195312,542.4099731445312,564.6400146484375,542.3499755859375,559.4099731445312,658600
2022-06-10,502.29791259765625,521.530029296875,535.1900024414062,519.4000244140625,532.0599975585938,928900
2022-06-13,475.3786315917969,493.5799865722656,502.5,491.6199951171875,498.04998779296875,1395100
2022-06-14,473.0574951171875,491.1700134277344,498.6199951171875,484.45001220703125,493.7900085449219,965400
2022-06-15,486.69537353515625,505.3299865722656,512.2000122070312,494.0,499.3800048828125,841700
2022-06-16,450.8863830566406,468.1499938964844,484.04998779296875,465.5,479.760009765625,1223100
2022-06-17,455.89459228515625,473.3500061035156,478.6199951171875,461.8500061035156,467.5,1328700
2022-06-21,476.1202697753906,494.3500061035156,497.8399963378906,488.4700012207031,488.9800109863281,1081400
2022-06-22,467.5965576171875,485.5,496.6400146484375,482.44000244140625,486.44000244140625,845800
2022-06-23,467.5965576171875,485.5,487.4100036621094,476.05999755859375,483.8999938964844,739100
2022-06-24,496.2592468261719,515.260009765625,515.5499877929688,498.29998779296875,499.04998779296875,907800
2022-06-27,489.3054504394531,508.0400085449219,517.0499877929688,505.6600036621094,514.969970703125,696500
2022-06-28,472.3255615234375,490.4100036621094,511.4200134277344,489.5400085449219,508.04998779296875,847200
2022-06-29,466.7490539550781,484.6199951171875,493.70001220703125,482.0199890136719,491.1000061035156,847400
2022-06-30,458.3313293457031,475.8800048828125,484.6300048828125,464.1300048828125,474.1499938964844,866400
2022-07-01,433.2420349121094,449.8299865722656,457.9599914550781,443.4599914550781,455.29998779296875,1570200
2022-07-05,416.4547119140625,432.3999938964844,433.04998779296875,412.6700134277344,419.19000244140625,2778300
2022-07-06,413.0645446777344,428.8800048828125,437.5899963378906,425.3500061035156,433.25,1464700
2022-07-07,435.2356262207031,451.8999938964844,452.79998779296875,438.6499938964844,438.760009765625,1400900
2022-07-08,436.24688720703125,452.95001220703125,455.29998779296875,440.6600036621094,444.6099853515625,739100
2022-07-11,422.86907958984375,439.05999755859375,450.1700134277344,437.9100036621094,449.55999755859375,745600
2022-07-12,418.4676208496094,434.489990234375,444.45001220703125,431.8800048828125,440.57000732421875,848000
2022-07-13,430.5259704589844,447.010009765625,451.94000244140625,429.29998779296875,430.4800109863281,1052500
2022-07-14,440.0511779785156,456.8999938964844,458.8800048828125,434.54998779296875,442.20001220703125,1075900
2022-07-15,458.090576171875,475.6300048828125,475.7799987792969,460.510009765625,465.3900146484375,1630500
2022-07-18,456.0198974609375,473.4800109863281,486.8299865722656,470.5,483.6099853515625,1039500
2022-07-19,479.9823913574219,498.3599853515625,500.9100036621094,484.04998779296875,484.8699951171875,1415000
2022-07-20,495.4501647949219,514.4199829101562,516.760009765625,490.6000061035156,492.8999938964844,2294900
2022-07-21,522.2731323242188,542.27001953125,543.239990234375,524.5999755859375,530.0,2281900
2022-07-22,514.55859375,534.260009765625,546.8499755859375,529.22998046875,542.4099731445312,1459900
2022-07-25,519.0948486328125,538.969970703125,543.6699829101562,532.1199951171875,535.4199829101562,1194600
2022-07-26,504.8404235839844,524.1699829101562,529.6400146484375,518.5399780273438,528.0499877929688,1029500
2022-07-27,526.0389404296875,546.1799926757812,549.8499755859375,532.5900268554688,533.6199951171875,1110900
2022-07-28,540.0331420898438,560.7100219726562,560.9400024414062,540.760009765625,547.7999877929688,1216800
2022-07-29,553.2568359375,574.4400024414062,576.9199829101562,559.5,561.4500122070312,1210700
2022-08-01,556.830078125,578.1500244140625,583.0499877929688,568.9400024414062,573.239990234375,895500
2022-08-02,544.7427368164062,565.5999755859375,572.8499755859375,558.75,562.0800170898438,876600
2022-08-03,562.3294067382812,583.8599853515625,587.6699829101562,569.25,570.0,825900
2022-08-04,568.1182861328125,588.4600219726562,592.75,581.0999755859375,583.1699829101562,680100
2022-08-05,557.3535766601562,577.3099975585938,579.5800170898438,565.97998046875,571.6300048828125,767900
2022-08-08,552.9513549804688,572.75,582.5599975585938,564.989990234375,578.0,700600
2022-08-09,522.4049072265625,541.1099853515625,552.2999877929688,533.739990234375,551.0999755859375,1138500
2022-08-10,546.4827880859375,566.0499877929688,566.0900268554688,550.469970703125,558.719970703125,1074800
2022-08-11,542.9686279296875,562.4099731445312,574.3599853515625,561.1199951171875,565.739990234375,833300
2022-08-12,556.0504150390625,575.9600219726562,577.989990234375,562.1199951171875,562.6199951171875,811600
2022-08-15,555.0656127929688,574.9400024414062,577.6199951171875,567.8900146484375,569.1099853515625,783100
2022-08-16,547.0911254882812,566.6799926757812,572.3400268554688,559.010009765625,566.4000244140625,697000
2022-08-17,538.0159301757812,557.280029296875,565.989990234375,551.9099731445312,559.0999755859375,667700
2022-08-18,541.8970336914062,561.2999877929688,565.9299926757812,555.2999877929688,557.280029296875,580600
2022-08-19,526.4114379882812,545.260009765625,558.8499755859375,544.4299926757812,557.1900024414062,794400
2022-08-22,502.09228515625,520.0700073242188,530.8499755859375,518.6099853515625,529.2899780273438,795800
2022-08-23,507.5758972167969,525.75,529.3499755859375,519.4600219726562,520.0,592900
2022-08-24,507.2767028808594,525.4400024414062,530.5800170898438,521.719970703125,522.8599853515625,485200
2022-08-25,521.082275390625,539.739990234375,540.219970703125,521.760009765625,522.3599853515625,758300
2022-08-26,492.31243896484375,509.94000244140625,539.72998046875,508.7699890136719,539.5499877929688,1229700
2022-08-29,482.6002197265625,499.8800048828125,511.3500061035156,499.3999938964844,506.32000732421875,754100
2022-08-30,475.97735595703125,493.0199890136719,507.6499938964844,487.4599914550781,506.54998779296875,1006400
2022-08-31,473.0038757324219,489.94000244140625,501.5799865722656,486.70001220703125,500.8500061035156,936000
2022-09-01,453.6758728027344,469.9200134277344,479.0199890136719,460.8900146484375,477.9200134277344,1665500
2022-09-02,451.0402526855469,467.19000244140625,486.8999938964844,466.010009765625,479.8599853515625,1145400
2022-09-06,453.6758728027344,469.9200134277344,477.8900146484375,462.29998779296875,469.3599853515625,996900
2022-09-07,460.2021789550781,476.67999267578125,480.9700012207031,465.6000061035156,468.8900146484375,745400
2022-09-08,466.0623779296875,482.75,483.3900146484375,464.1700134277344,465.45001220703125,943300
2022-09-09,483.6815185546875,501.0,503.17999267578125,495.29998779296875,495.5199890136719,1012800
2022-09-12,487.4756774902344,504.92999267578125,511.0,499.6600036621094,506.7699890136719,1041400
2022-09-13,454.8150939941406,471.1000061035156,488.4200134277344,468.6099853515625,484.0,1188200
2022-09-14,461.5730895996094,478.1000061035156,481.5299987792969,471.1000061035156,476.9700012207031,663700
2022-09-15,449.5534362792969,465.6499938964844,478.3599853515625,462.8999938964844,472.5400085449219,853500
2022-09-16,451.09820556640625,467.25,472.19000244140625,459.9100036621094,462.0299987792969,914000
2022-09-19,454.8247375488281,471.1099853515625,472.989990234375,459.6499938964844,459.6499938964844,646500
2022-09-20,445.99102783203125,461.9599914550781,466.5299987792969,457.3599853515625,458.95001220703125,906700
2022-09-21,439.1944274902344,454.9200134277344,476.1700134277344,454.8599853515625,461.54998779296875,783900
2022-09-22,425.794189453125,441.0400085449219,452.19000244140625,439.1000061035156,450.70001220703125,952900
2022-09-23,421.0635986328125,436.1400146484375,436.94000244140625,427.3500061035156,433.6000061035156,1362300
2022-09-26,415.9177551269531,430.80999755859375,440.7699890136719,429.1199951171875,434.0899963378906,1164000
2022-09-27,418.3120422363281,433.2900085449219,442.510009765625,426.5,438.8500061035156,876400
2022-09-28,425.97760009765625,441.2300109863281,443.4200134277344,423.1700134277344,426.1400146484375,957100
2022-09-29,412.9925842285156,427.7799987792969,428.7099914550781,419.2300109863281,425.6099853515625,1141800
2022-09-30,400.9922790527344,415.3500061035156,428.04998779296875,413.95001220703125,414.0,1084700
2022-10-03,416.7577209472656,431.67999267578125,435.510009765625,421.0199890136719,423.6000061035156,1452400
2022-10-04,449.0321350097656,465.1099853515625,467.7699890136719,455.7799987792969,461.2099914550781,1954600
2022-10-05,453.06768798828125,469.2900085449219,474.75,453.04998779296875,456.94000244140625,1193800
2022-10-06,446.16485595703125,462.1400146484375,474.17999267578125,461.489990234375,465.2900085449219,926100
2022-10-07,419.24853515625,434.260009765625,448.7200012207031,432.739990234375,446.5,1412400
2022-10-10,407.3062438964844,421.8900146484375,434.07000732421875,416.3599853515625,433.9100036621094,1383700
2022-10-11,385.7480163574219,399.55999755859375,412.6499938964844,394.010009765625,412.5299987792969,2044200
2022-10-12,384.5605773925781,398.3299865722656,404.92999267578125,397.510009765625,403.80999755859375,1277100
2022-10-13,391.3861083984375,405.3999938964844,410.7300109863281,363.1499938964844,364.9100036621094,2782200
2022-10-14,366.0242919921875,379.1300048828125,405.6199951171875,378.6000061035156,404.3800048828125,1727900
2022-10-17,378.6617736816406,392.2200012207031,399.6000061035156,388.8299865722656,394.4599914550781,1417900
2022-10-18,385.19775390625,398.989990234375,409.1700134277344,393.19000244140625,407.3800048828125,1324800
2022-10-19,409.3625183105469,424.0199890136719,431.8500061035156,410.3900146484375,415.8900146484375,2435200
2022-10-20,422.1545104980469,437.2699890136719,448.9200134277344,428.7799987792969,431.25,2090900
2022-10-21,446.251708984375,462.2300109863281,462.8800048828125,437.70001220703125,440.4800109863281,2756600
2022-10-24,456.6204528808594,472.9700012207031,476.0899963378906,459.6000061035156,470.42999267578125,2389300
2022-10-25,469.2096862792969,486.010009765625,495.75,478.3500061035156,478.489990234375,2047200
2022-10-26,467.35601806640625,484.0899963378906,496.20001220703125,474.25,475.95001220703125,1879400
2022-10-27,458.01068115234375,474.4100036621094,489.6000061035156,473.989990234375,482.1000061035156,1075700
